split,filename,source_path,output_path,original_class,assigned_class,median_snr_db,mean_snr_db,min_snr_db,max_snr_db,n_particles_with_snr,snr_threshold_db,assignment_reason,file_action
train,HFocusing_5_10_4um_0_12.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_12.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_12.npy,4um,unclear,-12.890800015669127,-11.020872329529588,-18.399817246348093,6.125208057368311,8,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_120.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_120.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_120.npy,4um,unclear,-13.17375093446339,-10.729198928259775,-16.483314854638056,10.839900075577123,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1200.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1200.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1200.npy,4um,unclear,-13.262141714404814,-10.958743694974636,-18.580991155957328,2.7399946382336235,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1203.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1203.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1203.npy,4um,4um,-3.5645048381922595,-5.6216688013120395,-18.298315245186945,7.062970629085915,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1207.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1207.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1207.npy,4um,4um,-9.318773996568128,-7.706287740882221,-15.760433851950609,9.7405566763352,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1209.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1209.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1209.npy,4um,4um,-5.023921550090748,-4.203802279317639,-13.895556113170162,8.519578013591897,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1215.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1215.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1215.npy,4um,unclear,-12.15204383929053,-10.753608298871578,-21.352885703498963,5.38368608905105,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1218.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1218.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1218.npy,4um,4um,-6.165944454069145,-4.6309613040998014,-18.943524735295117,13.843900251662546,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1221.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1221.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1221.npy,4um,4um,-0.9626304724881092,-2.6124649527947548,-17.77608865575801,3.651705394174358,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1227.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1227.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1227.npy,4um,unclear,-12.564857985051823,-10.388805800650456,-17.578344469929696,1.0185327390085794,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_123.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_123.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_123.npy,4um,unclear,-11.887779070108897,-10.11112885742672,-18.22372419203716,1.578960485837351,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1231.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1231.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1231.npy,4um,unclear,-10.040396411064588,-7.018146096113673,-14.56553140230918,10.371691742143817,8,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1233.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1233.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1233.npy,4um,unclear,-11.686288889105356,-8.632237336543938,-17.094114746245282,5.312749051939156,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1236.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1236.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1236.npy,4um,4um,5.295857028665001,4.587101834316348,1.396030640879816,5.938050781578587,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1239.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1239.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1239.npy,4um,unclear,-11.84122808613844,-7.745864912203423,-16.13605629099839,5.7785080629105305,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1243.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1243.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1243.npy,4um,4um,-9.770726012628904,-7.713034322684138,-17.148806623727133,8.519633594334085,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1246.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1246.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1246.npy,4um,4um,-2.0898258637001623,-1.8573808599030062,-15.021824958050916,11.771953245839216,4,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1249.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1249.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1249.npy,4um,unclear,-11.154210238260468,-9.022195381618893,-22.451818969955298,11.546799991602512,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1252.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1252.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1252.npy,4um,4um,-6.9851967640920325,-5.715068051308514,-16.200176345235867,6.374231554261164,6,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1255.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1255.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1255.npy,4um,unclear,-12.700330145633602,-10.659378037672338,-17.36976025335455,3.7213994936521466,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_126.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_126.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_126.npy,4um,unclear,-13.146847605387082,-13.161705424287277,-17.301829747325172,-10.153252708675499,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1264.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1264.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1264.npy,4um,4um,-4.6242515577030785,-5.380814362716064,-16.22986880999264,5.927549622885757,14,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_127.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_127.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_127.npy,4um,unclear,-11.26171811194931,-9.974618862425714,-17.59761686458266,6.254574295948987,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1273.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1273.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1273.npy,4um,4um,-4.751552929539686,-3.853579838989773,-14.460884105942586,8.845559842815469,8,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1276.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1276.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1276.npy,4um,4um,-8.7685694407385,-5.69800159936617,-17.173721406931712,11.258336382951533,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1282.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1282.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1282.npy,4um,4um,8.900526860412365,4.359523638051772,-12.880107957633737,11.77992928599548,6,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1285.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1285.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1285.npy,4um,4um,-5.035292265093759,-3.777643886826046,-21.03324598334916,10.605803633232265,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1288.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1288.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1288.npy,4um,unclear,-10.806513831254168,-9.321605243719642,-17.48669539533237,11.32722342750051,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1291.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1291.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1291.npy,4um,4um,-4.161583690998221,-4.548790935056306,-19.397426513127773,9.540798633233646,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1294.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1294.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1294.npy,4um,unclear,-13.19257858683323,-9.031380630392277,-14.747269033403715,9.929243616930597,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1300.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1300.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1300.npy,4um,4um,0.4845561543968447,-1.374796016878642,-8.517652383078802,5.086110480519724,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1303.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1303.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1303.npy,4um,4um,-2.3334563577308427,-3.3582580875722035,-12.04078303397349,12.077456703780365,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1309.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1309.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1309.npy,4um,unclear,-12.971144729284795,-11.488741664240212,-15.895173284394605,8.99603806201132,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_131.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_131.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_131.npy,4um,unclear,-11.058691617695356,-9.61985735894574,-15.03785785738222,6.1219114955755485,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1312.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1312.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1312.npy,4um,unclear,-12.331256729358838,-8.535584236685231,-18.401742695166234,4.276611758304744,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1315.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1315.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1315.npy,4um,4um,-1.3703685722812438,-1.4930615343288547,-6.557903758459216,6.196835069492988,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1318.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1318.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1318.npy,4um,unclear,-10.723743925367684,-7.823880036770539,-17.112444135799684,5.347950142551592,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1320.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1320.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1320.npy,4um,4um,-3.6766608546614723,-4.524972451861169,-11.738389532032453,2.9646547299093697,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1326.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1326.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1326.npy,4um,4um,0.7343386233973169,0.9531685331100093,-2.3037311718572138,3.6553258779635165,5,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_133.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_133.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_133.npy,4um,unclear,-11.235534784687605,-11.915194342593129,-17.697965562247457,-8.622481403500519,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1330.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1330.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1330.npy,4um,unclear,-10.860405700488045,-7.759754627295765,-17.17834212995721,12.126115159966734,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1333.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1333.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1333.npy,4um,4um,-6.5861952939055755,-7.661253126977992,-21.547573165868812,7.025637602533709,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1336.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1336.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1336.npy,4um,4um,-6.824780454662072,-4.12926792847702,-14.146663392085085,8.840457926500845,6,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1339.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1339.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1339.npy,4um,unclear,-13.138715485803026,-10.207209480331967,-16.04719680674072,3.8815834767586335,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1342.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1342.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1342.npy,4um,unclear,-12.631197154407737,-10.206137474419332,-16.390403742380524,7.094255144339679,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1345.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1345.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1345.npy,4um,4um,-2.3872543946931963,-3.3856352878206675,-13.42727755482648,8.299820981408843,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1348.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1348.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1348.npy,4um,unclear,-11.375106412178145,-9.680614181117905,-20.584588618000545,10.43539860637349,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1351.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1351.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1351.npy,4um,4um,0.13573282990798605,-0.6179366287816872,-7.933811578341401,3.8603124913106255,9,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1354.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1354.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1354.npy,4um,4um,-4.797728760853637,-5.955645908473093,-20.5112621787216,4.225554899373729,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1357.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1357.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1357.npy,4um,unclear,-10.963061097184744,-6.5412985250732785,-16.487527061468427,12.107922576713051,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1360.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1360.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1360.npy,4um,unclear,-12.693815382987422,-9.3351854785885,-18.4113553612084,9.256014817061299,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1363.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1363.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1363.npy,4um,unclear,-11.686262093364206,-8.970781043919425,-16.923855970770468,5.243301474251545,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1366.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1366.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1366.npy,4um,4um,-0.005135003143478429,-4.006469610212187,-20.726064207284498,5.649698769689219,13,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1369.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1369.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1369.npy,4um,4um,-3.635032152238762,-4.079960204952184,-16.314179310031705,3.1208709366653515,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_137.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_137.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_137.npy,4um,unclear,-13.289396983995637,-13.612192425301773,-17.422383942272518,-10.188654771009949,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1372.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1372.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1372.npy,4um,4um,-4.752445336371051,-4.657502962059533,-16.987491427866892,8.17883650293613,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1375.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1375.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1375.npy,4um,4um,-4.433367902075737,-4.226572115087951,-16.614933342807944,3.36859237205981,15,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1378.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1378.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1378.npy,4um,4um,-1.33523729000817,-3.105708845207545,-19.749267081979813,5.370221845358496,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_138.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_138.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_138.npy,4um,unclear,-14.691990675646554,-13.25141221550072,-16.95562866756424,4.825751430221395,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1384.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1384.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1384.npy,4um,unclear,-12.102018985353935,-11.889327124123575,-16.011375924548073,-6.557600473009709,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1385.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1385.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1385.npy,4um,4um,-9.117886808306803,-6.409998852926795,-16.867186327282873,8.563999545620234,12,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1394.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1394.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1394.npy,4um,unclear,-12.553298999324944,-11.240309495845343,-18.911256138668918,-0.6043199064812752,19,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1397.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1397.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1397.npy,4um,4um,-0.2523575557428013,-1.5749459418507534,-11.907376205886353,5.811245933986509,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_140.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_140.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_140.npy,4um,unclear,-13.325699522941203,-12.090233970443284,-16.678846242523978,0.5056181270522103,19,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1400.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1400.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1400.npy,4um,unclear,-10.066967317611415,-7.80907371274309,-15.769197041605604,4.02376872217478,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1403.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1403.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1403.npy,4um,4um,-2.1842104022025857,-3.7822844923010326,-20.055830730782482,4.876258353898298,9,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1412.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1412.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1412.npy,4um,unclear,-12.391157486513627,-9.543076867859991,-20.3375931227851,7.188996014666204,8,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1416.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1416.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1416.npy,4um,4um,-7.889099638776452,-5.523282677159165,-16.360449404705175,9.222488849927053,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1419.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1419.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1419.npy,4um,4um,-7.1656102178046295,-6.992300472918456,-16.71844019263235,8.189006258960722,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1425.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1425.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1425.npy,4um,unclear,-12.632003975881457,-10.559400643320838,-16.054077547503805,1.6627060145445776,21,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1428.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1428.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1428.npy,4um,unclear,-11.616357072181465,-9.590613685835947,-15.55361272492834,10.433174367463952,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_143.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_143.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_143.npy,4um,unclear,-11.763792633293203,-12.117138000439938,-15.850250199382852,-9.516640460137008,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1432.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1432.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1432.npy,4um,unclear,-11.251551639555395,-10.060625373678414,-17.353942962343307,4.064286212985238,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1435.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1435.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1435.npy,4um,4um,-8.543086466475767,-5.8074020387165355,-18.96473113863675,12.233979626991617,9,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_4um_0_1438.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1438.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_4um_0_1438.npy,4um,unclear,-12.022106066720735,-7.3324856324434995,-14.565433974243476,9.721455374392576,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_4um_0_1441.npy,P0/data/dataset_particles2SNR_c1/train/4um/HFocusing_5_10_4um_0_1441.npy,P0/data/particles2SNR_4_class_lim10/train/4um/HFocusing_5_10_4um_0_1441.npy,4um,4um,0.49432009093825013,-0.6069308504350645,-6.6259671084754945,6.0030848151562965,6,-10.0,median_snr_at_or_above_threshold,symlinked
